race;interval;id;Rank;Bib;LastName;FirstName;Team;Nation;YOB;Sex;AgeClass;AcRank;NetTime;GunTime;Age;NetMins;GunMins
21k;complete;NA;19154;F7904;NA;NA;"NA";"DEU";1954;W;W55;277;"02:40:45";"03:06:31";57;160.75;186.5167
21k;10K;NA;NA;F7904;NA;NA;"NA";"DEU";1954;W;W55;NA;"01:10:18";"NA";57;70.3;NA
21k;complete;NA;19155;F2763;NA;NA;"SC-Altenrheine";"DEU";1961;W;W50;655;"02:40:46";"03:00:30";50;160.7667;180.5
21k;10K;NA;NA;F2763;NA;NA;"SC-Altenrheine";"DEU";1961;W;W50;NA;"01:11:44";"NA";50;71.7333;NA
21k;complete;NA;19156;F7187;NA;NA;"Kopf Design";"DEU";1969;W;W40;945;"02:40:46";"03:01:57";42;160.7667;181.95
21k;10K;NA;NA;F7187;NA;NA;"Kopf Design";"DEU";1969;W;W40;NA;"01:10:00";"NA";42;70;NA
21k;complete;NA;19157;14155;NA;NA;"NA";"DEU";1956;M;M55;875;"02:40:46";"03:02:50";55;160.7667;182.8333
21k;10K;NA;NA;14155;NA;NA;"NA";"DEU";1956;M;M55;NA;"01:11:16";"NA";55;71.2667;NA
21k;complete;NA;19158;F5894;NA;NA;"NA";"DEU";1951;W;W60;105;"02:40:46";"03:05:36";60;160.7667;185.6
21k;10K;NA;NA;F5894;NA;NA;"NA";"DEU";1951;W;W60;NA;"01:08:49";"NA";60;68.8167;NA
21k;complete;NA;19159;F5741;NA;NA;"NA";"DEU";1964;W;W45;1068;"02:40:48";"03:03:17";47;160.8;183.2833
21k;10K;NA;NA;F5741;NA;NA;"NA";"DEU";1964;W;W45;NA;"01:10:56";"NA";47;70.9333;NA
21k;complete;NA;19160;F2734;NA;NA;"NA";"DEU";1961;W;W50;656;"02:40:48";"03:06:54";50;160.8;186.9
21k;10K;NA;NA;F2734;NA;NA;"NA";"DEU";1961;W;W50;NA;"01:09:49";"NA";50;69.8167;NA
21k;complete;NA;19161;F755;NA;NA;"ATS Buntentor";"DEU";1954;W;W55;278;"02:40:49";"02:58:44";57;160.8167;178.7333
21k;10K;NA;NA;F755;NA;NA;"ATS Buntentor";"DEU";1954;W;W55;NA;"01:11:48";"NA";57;71.8;NA
21k;complete;NA;19162;F7389;NA;NA;"NA";"DEU";1971;W;W40;946;"02:40:50";"03:04:52";40;160.8333;184.8667
21k;10K;NA;NA;F7389;NA;NA;"NA";"DEU";1971;W;W40;NA;"01:08:45";"NA";40;68.75;NA
21k;complete;NA;19163;F6741;NA;NA;"Laufschule-laufzeit";"DEU";1953;W;W55;279;"02:40:50";"03:05:44";58;160.8333;185.7333
21k;10K;NA;NA;F6741;NA;NA;"Laufschule-laufzeit";"DEU";1953;W;W55;NA;"01:12:49";"NA";58;72.8167;NA
21k;complete;NA;19164;F6145;NA;NA;"NA";"DEU";1965;W;W45;1069;"02:40:51";"03:07:28";46;160.85;187.4667
21k;10K;NA;NA;F6145;NA;NA;"NA";"DEU";1965;W;W45;NA;"01:11:40";"NA";46;71.6667;NA
21k;complete;NA;19165;F6143;NA;NA;"NA";"DEU";1992;W;WJA;43;"02:40:51";"03:07:28";19;160.85;187.4667
21k;10K;NA;NA;F6143;NA;NA;"NA";"DEU";1992;W;WJA;NA;"01:11:40";"NA";19;71.6667;NA
21k;complete;NA;19166;7897;NA;NA;"NA";"DEU";1979;M;M30;1641;"02:40:52";"03:03:40";32;160.8667;183.6667
21k;10K;NA;NA;7897;NA;NA;"NA";"DEU";1979;M;M30;NA;"01:10:38";"NA";32;70.6333;NA
21k;complete;NA;19167;F687;NA;NA;"NA";"GBR";1980;W;W30;790;"02:40:52";"02:58:40";31;160.8667;178.6667
21k;10K;NA;NA;F687;NA;NA;"NA";"GBR";1980;W;W30;NA;"01:06:13";"NA";31;66.2167;NA
21k;complete;NA;19168;F1149;NA;NA;"NA";"DEU";1989;W;WH;1065;"02:40:52";"02:59:17";22;160.8667;179.2833
21k;10K;NA;NA;F1149;NA;NA;"NA";"DEU";1989;W;WH;NA;"01:14:02";"NA";22;74.0333;NA
21k;complete;NA;19169;F8112;NA;NA;"NA";"GBR";1954;W;W55;280;"02:40:53";"02:56:42";57;160.8833;176.7
21k;10K;NA;NA;F8112;NA;NA;"NA";"GBR";1954;W;W55;NA;"01:08:02";"NA";57;68.0333;NA
21k;complete;NA;19170;7563;NA;NA;"NA";"DEU";1989;M;MH;1836;"02:40:53";"03:06:37";22;160.8833;186.6167
21k;10K;NA;NA;7563;NA;NA;"NA";"DEU";1989;M;MH;NA;"01:13:41";"NA";22;73.6833;NA
21k;complete;NA;19171;F2971;NA;NA;"NA";"DEU";1969;W;W40;947;"02:40:53";"02:56:01";42;160.8833;176.0167
21k;10K;NA;NA;F2971;NA;NA;"NA";"DEU";1969;W;W40;NA;"01:12:52";"NA";42;72.8667;NA
21k;complete;NA;19171;F6776;NA;NA;"NA";"DEU";1963;W;W45;1070;"02:40:53";"03:06:51";48;160.8833;186.85
21k;10K;NA;NA;F6776;NA;NA;"NA";"DEU";1963;W;W45;NA;"01:12:56";"NA";48;72.9333;NA
21k;complete;NA;19173;F8304;NA;NA;"NA";"DEU";1971;W;W40;948;"02:40:53";"02:56:02";40;160.8833;176.0333
21k;10K;NA;NA;F8304;NA;NA;"NA";"DEU";1971;W;W40;NA;"01:12:54";"NA";40;72.9;NA
21k;complete;NA;19174;F5030;NA;NA;"NA";"DEU";1957;W;W50;657;"02:40:58";"03:06:44";54;160.9667;186.7333
21k;10K;NA;NA;F5030;NA;NA;"NA";"DEU";1957;W;W50;NA;"01:13:12";"NA";54;73.2;NA
21k;complete;NA;19175;567;NA;NA;"NA";"DEU";1947;M;M60;447;"02:40:58";"02:46:24";64;160.9667;166.4
21k;10K;NA;NA;567;NA;NA;"NA";"DEU";1947;M;M60;NA;"01:08:44";"NA";64;68.7333;NA
21k;complete;NA;19176;F921;NA;NA;"NA";"DEU";1963;W;W45;1071;"02:40:58";"03:06:52";48;160.9667;186.8667
21k;10K;NA;NA;F921;NA;NA;"NA";"DEU";1963;W;W45;NA;"01:11:56";"NA";48;71.9333;NA
21k;complete;NA;19177;F3673;NA;NA;"NA";"DEU";1981;W;W30;791;"02:40:58";"03:02:36";30;160.9667;182.6
21k;10K;NA;NA;F3673;NA;NA;"NA";"DEU";1981;W;W30;NA;"01:04:27";"NA";30;64.45;NA
21k;complete;NA;19178;13986;NA;NA;"Running Rhino";"DNK";1966;M;M45;2605;"02:40:59";"03:05:16";45;160.9833;185.2667
21k;10K;NA;NA;13986;NA;NA;"Running Rhino";"DNK";1966;M;M45;NA;"01:08:28";"NA";45;68.4667;NA
21k;complete;NA;19179;F1474;NA;NA;"NA";"DEU";1966;W;W45;1072;"02:40:59";"03:02:18";45;160.9833;182.3
21k;10K;NA;NA;F1474;NA;NA;"NA";"DEU";1966;W;W45;NA;"01:14:00";"NA";45;74;NA
21k;complete;NA;19180;3462;NA;NA;"Skokkhopur Hauka";"ISL";1958;M;M50;1643;"02:41:00";"03:04:41";53;161;184.6833
21k;10K;NA;NA;3462;NA;NA;"Skokkhopur Hauka";"ISL";1958;M;M50;NA;"01:10:26";"NA";53;70.4333;NA
21k;complete;NA;19181;F7867;NA;NA;"Haderslev Motion";"DNK";1977;W;W30;792;"02:41:00";"03:01:44";34;161;181.7333
21k;10K;NA;NA;F7867;NA;NA;"Haderslev Motion";"DNK";1977;W;W30;NA;"01:07:20";"NA";34;67.3333;NA
21k;complete;NA;19182;10348;NA;NA;"NA";"DEU";1963;M;M45;2606;"02:41:01";"03:03:41";48;161.0167;183.6833
21k;10K;NA;NA;10348;NA;NA;"NA";"DEU";1963;M;M45;NA;"01:15:34";"NA";48;75.5667;NA
21k;complete;NA;19183;10450;NA;NA;"NA";"DEU";1972;M;M35;1590;"02:41:02";"03:05:08";39;161.0333;185.1333
21k;10K;NA;NA;10450;NA;NA;"NA";"DEU";1972;M;M35;NA;"01:08:08";"NA";39;68.1333;NA
21k;complete;NA;19184;14524;NA;NA;"Enexis";"NLD";1964;M;M45;2607;"02:41:02";"02:45:08";47;161.0333;165.1333
21k;10K;NA;NA;14524;NA;NA;"Enexis";"NLD";1964;M;M45;NA;"01:07:23";"NA";47;67.3833;NA
21k;complete;NA;19185;F2336;NA;NA;"Manureva";"FRA";1957;W;W50;658;"02:41:03";"02:56:08";54;161.05;176.1333
21k;10K;NA;NA;F2336;NA;NA;"Manureva";"FRA";1957;W;W50;NA;"01:09:09";"NA";54;69.15;NA
21k;complete;NA;19186;F4964;NA;NA;"NA";"DEU";1972;W;W35;725;"02:41:04";"03:01:11";39;161.0667;181.1833
21k;10K;NA;NA;F4964;NA;NA;"NA";"DEU";1972;W;W35;NA;"01:09:22";"NA";39;69.3667;NA
21k;complete;NA;19187;F6862;NA;NA;"NA";"DEU";1966;W;W45;1073;"02:41:04";"03:00:51";45;161.0667;180.85
21k;10K;NA;NA;F6862;NA;NA;"NA";"DEU";1966;W;W45;NA;"01:12:45";"NA";45;72.75;NA
21k;complete;NA;19188;16299;NA;NA;"Moll Marzipan Gmbh";"DEU";1972;M;M35;1591;"02:41:06";"03:03:54";39;161.1;183.9
21k;10K;NA;NA;16299;NA;NA;"Moll Marzipan Gmbh";"DEU";1972;M;M35;NA;"01:12:50";"NA";39;72.8333;NA
21k;complete;NA;19189;F4245;NA;NA;"NA";"DEU";1939;W;W70;16;"02:41:06";"03:05:26";72;161.1;185.4333
21k;10K;NA;NA;F4245;NA;NA;"NA";"DEU";1939;W;W70;NA;"01:08:55";"NA";72;68.9167;NA
21k;complete;NA;19190;3743;NA;NA;"Pasewalker Höllenhunde";"DEU";1972;M;M35;1592;"02:41:07";"03:00:42";39;161.1167;180.7
21k;10K;NA;NA;3743;NA;NA;"Pasewalker Höllenhunde";"DEU";1972;M;M35;NA;"01:10:05";"NA";39;70.0833;NA
21k;complete;NA;19191;F6950;NA;NA;"NA";"IND";1983;W;WH;1066;"02:41:08";"03:01:57";28;161.1333;181.95
21k;10K;NA;NA;F6950;NA;NA;"NA";"IND";1983;W;WH;NA;"01:08:21";"NA";28;68.35;NA
21k;complete;NA;19192;F1102;NA;NA;"NA";"DEU";1969;W;W40;949;"02:41:08";"03:02:24";42;161.1333;182.4
21k;10K;NA;NA;F1102;NA;NA;"NA";"DEU";1969;W;W40;NA;"01:11:53";"NA";42;71.8833;NA
21k;complete;NA;19193;11027;NA;NA;"Marthon Club Stabia";"ITA";1940;M;M70;109;"02:41:08";"02:48:25";71;161.1333;168.4167
21k;10K;NA;NA;11027;NA;NA;"Marthon Club Stabia";"ITA";1940;M;M70;NA;"01:10:15";"NA";71;70.25;NA
21k;complete;NA;19194;F6075;NA;NA;"Schrittmacher";"DEU";1970;W;W40;950;"02:41:09";"03:02:25";41;161.15;182.4167
21k;10K;NA;NA;F6075;NA;NA;"Schrittmacher";"DEU";1970;W;W40;NA;"01:12:28";"NA";41;72.4667;NA
21k;complete;NA;19195;11545;NA;NA;"NA";"DEU";1944;M;M65;218;"02:41:10";"02:58:18";67;161.1667;178.3
21k;10K;NA;NA;11545;NA;NA;"NA";"DEU";1944;M;M65;NA;"01:07:36";"NA";67;67.6;NA
21k;complete;NA;19195;F5749;NA;NA;"Houwinginternational";"DEU";1986;W;WH;1067;"02:41:10";"03:01:06";25;161.1667;181.1
21k;10K;NA;NA;F5749;NA;NA;"Houwinginternational";"DEU";1986;W;WH;NA;"01:12:11";"NA";25;72.1833;NA
21k;complete;NA;19197;F5748;NA;NA;"Houwinginternational";"DEU";1953;W;W55;281;"02:41:10";"03:01:06";58;161.1667;181.1
21k;10K;NA;NA;F5748;NA;NA;"Houwinginternational";"DEU";1953;W;W55;NA;"01:12:11";"NA";58;72.1833;NA
21k;complete;NA;19198;F5350;NA;NA;"NA";"DNK";1965;W;W45;1074;"02:41:11";"03:06:53";46;161.1833;186.8833
21k;10K;NA;NA;F5350;NA;NA;"NA";"DNK";1965;W;W45;NA;"01:08:52";"NA";46;68.8667;NA
21k;complete;NA;19199;F7707;NA;NA;"NA";"NLD";1982;W;WH;1068;"02:41:12";"02:56:45";29;161.2;176.75
21k;10K;NA;NA;F7707;NA;NA;"NA";"NLD";1982;W;WH;NA;"01:16:27";"NA";29;76.45;NA
21k;complete;NA;19200;F1718;NA;NA;"Novo Nordisk";"DNK";1984;W;WH;1069;"02:41:14";"02:57:58";27;161.2333;177.9667
21k;10K;NA;NA;F1718;NA;NA;"Novo Nordisk";"DNK";1984;W;WH;NA;"01:12:22";"NA";27;72.3667;NA
21k;complete;NA;19201;4791;NA;NA;"NA";"DEU";1985;M;MH;1837;"02:41:15";"03:08:02";26;161.25;188.0333
21k;10K;NA;NA;4791;NA;NA;"NA";"DEU";1985;M;MH;NA;"01:10:19";"NA";26;70.3167;NA
21k;complete;NA;19202;5805;NA;NA;"NA";"NLD";1948;M;M60;448;"02:41:17";"02:43:39";63;161.2833;163.65
21k;10K;NA;NA;5805;NA;NA;"NA";"NLD";1948;M;M60;NA;"01:11:31";"NA";63;71.5167;NA
21k;complete;NA;19203;14945;NA;NA;"NA";"DEU";1974;M;M35;1593;"02:41:17";"03:05:53";37;161.2833;185.8833
21k;10K;NA;NA;14945;NA;NA;"NA";"DEU";1974;M;M35;NA;"01:11:33";"NA";37;71.55;NA
21k;complete;NA;19204;15066;NA;NA;"NA";"DEU";1981;M;M30;1642;"02:41:17";"03:04:10";30;161.2833;184.1667
21k;10K;NA;NA;15066;NA;NA;"NA";"DEU";1981;M;M30;NA;"01:13:05";"NA";30;73.0833;NA
21k;complete;NA;19205;F6973;NA;NA;"NA";"DEU";1985;W;WH;1070;"02:41:17";"03:04:11";26;161.2833;184.1833
21k;10K;NA;NA;F6973;NA;NA;"NA";"DEU";1985;W;WH;NA;"01:13:05";"NA";26;73.0833;NA
21k;complete;NA;19206;F729;NA;NA;"NA";"DEU";1985;W;WH;1071;"02:41:18";"02:57:12";26;161.3;177.2
21k;10K;NA;NA;F729;NA;NA;"NA";"DEU";1985;W;WH;NA;"01:11:27";"NA";26;71.45;NA
21k;complete;NA;19207;10958;NA;NA;"NA";"DEU";1963;M;M45;2608;"02:41:18";"03:05:55";48;161.3;185.9167
21k;10K;NA;NA;10958;NA;NA;"NA";"DEU";1963;M;M45;NA;"01:09:40";"NA";48;69.6667;NA
21k;complete;NA;19208;17034;NA;NA;"kienbaum berlin";"DEU";1950;M;M60;449;"02:41:18";"03:03:49";61;161.3;183.8167
21k;10K;NA;NA;17034;NA;NA;"kienbaum berlin";"DEU";1950;M;M60;NA;"01:11:02";"NA";61;71.0333;NA
21k;complete;NA;19209;7620;NA;NA;"NA";"DEU";1962;M;M45;2609;"02:41:19";"03:00:00";49;161.3167;180
21k;10K;NA;NA;7620;NA;NA;"NA";"DEU";1962;M;M45;NA;"01:10:21";"NA";49;70.35;NA
21k;complete;NA;19210;F5386;NA;NA;"LT Feuerraeder";"DEU";1973;W;W35;726;"02:41:20";"03:03:41";38;161.3333;183.6833
21k;10K;NA;NA;F5386;NA;NA;"LT Feuerraeder";"DEU";1973;W;W35;NA;"01:11:48";"NA";38;71.8;NA
21k;complete;NA;19211;15810;NA;NA;"NA";"DEU";1969;M;M40;2289;"02:41:20";"03:02:45";42;161.3333;182.75
21k;10K;NA;NA;15810;NA;NA;"NA";"DEU";1969;M;M40;NA;"01:08:23";"NA";42;68.3833;NA
21k;complete;NA;19212;8630;NA;NA;"NA";"GBR";1958;M;M50;1644;"02:41:20";"03:07:36";53;161.3333;187.6
21k;10K;NA;NA;8630;NA;NA;"NA";"GBR";1958;M;M50;NA;"01:07:52";"NA";53;67.8667;NA
21k;complete;NA;19213;3886;NA;NA;"NA";"DEU";1977;M;M30;1643;"02:41:20";"03:02:45";34;161.3333;182.75
21k;10K;NA;NA;3886;NA;NA;"NA";"DEU";1977;M;M30;NA;"01:08:23";"NA";34;68.3833;NA
21k;complete;NA;19214;5453;NA;NA;"NA";"DEU";1962;M;M45;2610;"02:41:23";"03:02:27";49;161.3833;182.45
21k;10K;NA;NA;5453;NA;NA;"NA";"DEU";1962;M;M45;NA;"01:09:14";"NA";49;69.2333;NA
21k;complete;NA;19215;F2025;NA;NA;"NA";"DEU";1966;W;W45;1075;"02:41:23";"03:06:35";45;161.3833;186.5833
21k;10K;NA;NA;F2025;NA;NA;"NA";"DEU";1966;W;W45;NA;"01:07:56";"NA";45;67.9333;NA
21k;complete;NA;19216;F7408;NA;NA;"NA";"DEU";1967;W;W40;951;"02:41:23";"02:59:36";44;161.3833;179.6
21k;10K;NA;NA;F7408;NA;NA;"NA";"DEU";1967;W;W40;NA;"01:10:57";"NA";44;70.95;NA
21k;complete;NA;19217;F7307;NA;NA;"Djk Hiltrup";"DEU";1950;W;W60;106;"02:41:24";"03:07:14";61;161.4;187.2333
21k;10K;NA;NA;F7307;NA;NA;"Djk Hiltrup";"DEU";1950;W;W60;NA;"01:12:24";"NA";61;72.4;NA
21k;complete;NA;19218;F6411;NA;NA;"NA";"DEU";1985;W;WH;1072;"02:41:24";"03:01:23";26;161.4;181.3833
21k;10K;NA;NA;F6411;NA;NA;"NA";"DEU";1985;W;WH;NA;"01:12:07";"NA";26;72.1167;NA
21k;complete;NA;19219;17320;NA;NA;"NA";"FRA";1982;M;MH;1838;"02:41:25";"03:04:44";29;161.4167;184.7333
21k;10K;NA;NA;17320;NA;NA;"NA";"FRA";1982;M;MH;NA;"01:07:06";"NA";29;67.1;NA
21k;complete;NA;19220;5104;NA;NA;"NA";"DEU";1938;M;M70;110;"02:41:27";"02:58:54";73;161.45;178.9
21k;10K;NA;NA;5104;NA;NA;"NA";"DEU";1938;M;M70;NA;"01:11:57";"NA";73;71.95;NA
21k;complete;NA;19221;F7746;NA;NA;"NA";"DEU";1966;W;W45;1076;"02:41:27";"02:57:40";45;161.45;177.6667
21k;10K;NA;NA;F7746;NA;NA;"NA";"DEU";1966;W;W45;NA;"01:13:41";"NA";45;73.6833;NA
21k;complete;NA;19222;5968;NA;NA;"NA";"DNK";1967;M;M40;2290;"02:41:27";"02:52:14";44;161.45;172.2333
21k;10K;NA;NA;5968;NA;NA;"NA";"DNK";1967;M;M40;NA;"01:06:56";"NA";44;66.9333;NA
21k;complete;NA;19223;F3254;NA;NA;"NA";"DEU";1966;W;W45;1077;"02:41:27";"02:57:54";45;161.45;177.9
21k;10K;NA;NA;F3254;NA;NA;"NA";"DEU";1966;W;W45;NA;"01:08:58";"NA";45;68.9667;NA
21k;complete;NA;19223;F4069;NA;NA;"NA";"ARG";1973;W;W35;727;"02:41:27";"03:07:42";38;161.45;187.7
21k;10K;NA;NA;F4069;NA;NA;"NA";"ARG";1973;W;W35;NA;"01:14:19";"NA";38;74.3167;NA
21k;complete;NA;19225;F3573;NA;NA;"NA";"DEU";1965;W;W45;1078;"02:41:28";"03:07:42";46;161.4667;187.7
21k;10K;NA;NA;F3573;NA;NA;"NA";"DEU";1965;W;W45;NA;"01:14:20";"NA";46;74.3333;NA
21k;complete;NA;19226;19319;NA;NA;"REMONDIS Ost";"DEU";1979;M;M30;1644;"02:41:29";"03:01:32";32;161.4833;181.5333
21k;10K;NA;NA;19319;NA;NA;"REMONDIS Ost";"DEU";1979;M;M30;NA;"01:11:10";"NA";32;71.1667;NA
21k;complete;NA;19227;F8015;NA;NA;"Tv 1861 Bad Schwalbach";"DEU";1948;W;W60;107;"02:41:29";"02:59:36";63;161.4833;179.6
21k;10K;NA;NA;F8015;NA;NA;"Tv 1861 Bad Schwalbach";"DEU";1948;W;W60;NA;"01:11:08";"NA";63;71.1333;NA
21k;complete;NA;19228;10718;NA;NA;"BSG Edeka Minden-Hannover e.V.";"DEU";1979;M;M30;1645;"02:41:29";"03:00:43";32;161.4833;180.7167
21k;10K;NA;NA;10718;NA;NA;"BSG Edeka Minden-Hannover e.V.";"DEU";1979;M;M30;NA;"01:08:09";"NA";32;68.15;NA
21k;complete;NA;19229;12191;NA;NA;"NA";"TUR";1972;M;M35;1594;"02:41:30";"03:03:48";39;161.5;183.8
21k;10K;NA;NA;12191;NA;NA;"NA";"TUR";1972;M;M35;NA;"01:11:09";"NA";39;71.15;NA
21k;complete;NA;19230;F4544;NA;NA;"Vattenfall";"DEU";1983;W;WH;1073;"02:41:30";"03:04:21";28;161.5;184.35
21k;10K;NA;NA;F4544;NA;NA;"Vattenfall";"DEU";1983;W;WH;NA;"01:10:43";"NA";28;70.7167;NA
21k;complete;NA;19231;16797;NA;NA;"Landiner Füchse";"DEU";1962;M;M45;2611;"02:41:31";"03:03:10";49;161.5167;183.1667
21k;10K;NA;NA;16797;NA;NA;"Landiner Füchse";"DEU";1962;M;M45;NA;"01:07:56";"NA";49;67.9333;NA
21k;complete;NA;19232;12938;NA;NA;"NA";"DEU";1960;M;M50;1645;"02:41:32";"03:05:23";51;161.5333;185.3833
21k;10K;NA;NA;12938;NA;NA;"NA";"DEU";1960;M;M50;NA;"01:11:23";"NA";51;71.3833;NA
21k;complete;NA;19233;F539;NA;NA;"NA";"DNK";1976;W;W35;728;"02:41:33";"02:58:59";35;161.55;178.9833
21k;10K;NA;NA;F539;NA;NA;"NA";"DNK";1976;W;W35;NA;"01:11:14";"NA";35;71.2333;NA
21k;complete;NA;19234;15029;NA;NA;"Teamwork Berlin\/Team Erdinger";"DEU";1968;M;M40;2291;"02:41:35";"02:57:20";43;161.5833;177.3333
21k;10K;NA;NA;15029;NA;NA;"Teamwork Berlin\/Team Erdinger";"DEU";1968;M;M40;NA;"01:10:59";"NA";43;70.9833;NA
21k;complete;NA;19235;7943;NA;NA;"Sc - Steinberg";"DEU";1953;M;M55;876;"02:41:36";"03:08:11";58;161.6;188.1833
21k;10K;NA;NA;7943;NA;NA;"Sc - Steinberg";"DEU";1953;M;M55;NA;"01:12:04";"NA";58;72.0667;NA
21k;complete;NA;19236;F7760;NA;NA;"Sg Schwanebeck 98 E.v.";"DEU";1961;W;W50;659;"02:41:37";"02:59:25";50;161.6167;179.4167
21k;10K;NA;NA;F7760;NA;NA;"Sg Schwanebeck 98 E.v.";"DEU";1961;W;W50;NA;"01:10:55";"NA";50;70.9167;NA
21k;complete;NA;19237;F7617;NA;NA;"NA";"SWE";1955;W;W55;282;"02:41:37";"02:58:05";56;161.6167;178.0833
21k;10K;NA;NA;F7617;NA;NA;"NA";"SWE";1955;W;W55;NA;"01:11:50";"NA";56;71.8333;NA
21k;complete;NA;19238;F581;NA;NA;"Schnattertanten";"DEU";1974;W;W35;729;"02:41:37";"03:08:15";37;161.6167;188.25
21k;10K;NA;NA;F581;NA;NA;"Schnattertanten";"DEU";1974;W;W35;NA;"01:12:23";"NA";37;72.3833;NA
21k;complete;NA;19239;F7536;NA;NA;"NA";"DNK";1973;W;W35;730;"02:41:38";"03:04:10";38;161.6333;184.1667
21k;10K;NA;NA;F7536;NA;NA;"NA";"DNK";1973;W;W35;NA;"01:11:51";"NA";38;71.85;NA
21k;complete;NA;19240;17581;NA;NA;"NA";"DEU";1976;M;M35;1595;"02:41:38";"03:02:34";35;161.6333;182.5667
21k;10K;NA;NA;17581;NA;NA;"NA";"DEU";1976;M;M35;NA;"01:09:45";"NA";35;69.75;NA
21k;complete;NA;19241;F1063;NA;NA;"NA";"DEU";1955;W;W55;283;"02:41:38";"03:07:36";56;161.6333;187.6
21k;10K;NA;NA;F1063;NA;NA;"NA";"DEU";1955;W;W55;NA;"01:13:10";"NA";56;73.1667;NA
21k;complete;NA;19242;11429;NA;NA;"NA";"DEU";1956;M;M55;877;"02:41:38";"03:04:53";55;161.6333;184.8833
21k;10K;NA;NA;11429;NA;NA;"NA";"DEU";1956;M;M55;NA;"01:12:15";"NA";55;72.25;NA
21k;complete;NA;19243;4257;NA;NA;"NA";"DEU";1953;M;M55;878;"02:41:38";"03:07:36";58;161.6333;187.6
21k;10K;NA;NA;4257;NA;NA;"NA";"DEU";1953;M;M55;NA;"01:13:11";"NA";58;73.1833;NA
21k;complete;NA;19244;F7455;NA;NA;"NA";"DEU";1984;W;WH;1074;"02:41:39";"03:04:54";27;161.65;184.9
21k;10K;NA;NA;F7455;NA;NA;"NA";"DEU";1984;W;WH;NA;"01:12:16";"NA";27;72.2667;NA
21k;complete;NA;19245;F5332;NA;NA;"Blovstrød Løverne";"DNK";1963;W;W45;1079;"02:41:39";"02:58:49";48;161.65;178.8167
21k;10K;NA;NA;F5332;NA;NA;"Blovstrød Løverne";"DNK";1963;W;W45;NA;"01:10:21";"NA";48;70.35;NA
21k;complete;NA;19246;F1509;NA;NA;"NA";"DEU";1991;W;WH;1075;"02:41:40";"03:05:27";20;161.6667;185.45
21k;10K;NA;NA;F1509;NA;NA;"NA";"DEU";1991;W;WH;NA;"01:08:41";"NA";20;68.6833;NA
21k;complete;NA;19247;F6443;NA;NA;"NA";"DEU";1979;W;W30;793;"02:41:41";"03:00:21";32;161.6833;180.35
21k;10K;NA;NA;F6443;NA;NA;"NA";"DEU";1979;W;W30;NA;"01:15:44";"NA";32;75.7333;NA
21k;complete;NA;19247;F8342;NA;NA;"NA";"DEU";1979;W;W30;793;"02:41:41";"03:00:22";32;161.6833;180.3667
21k;10K;NA;NA;F8342;NA;NA;"NA";"DEU";1979;W;W30;NA;"01:15:43";"NA";32;75.7167;NA
21k;complete;NA;19249;F1671;NA;NA;"NA";"DEU";1967;W;W40;952;"02:41:41";"03:04:58";44;161.6833;184.9667
21k;10K;NA;NA;F1671;NA;NA;"NA";"DEU";1967;W;W40;NA;"01:12:18";"NA";44;72.3;NA
21k;complete;NA;19250;17980;NA;NA;"NA";"DEU";1966;M;M45;2612;"02:41:42";"02:59:02";45;161.7;179.0333
21k;10K;NA;NA;17980;NA;NA;"NA";"DEU";1966;M;M45;NA;"01:08:04";"NA";45;68.0667;NA
21k;complete;NA;19251;F4729;NA;NA;"NA";"NOR";1969;W;W40;953;"02:41:44";"03:02:25";42;161.7333;182.4167
21k;10K;NA;NA;F4729;NA;NA;"NA";"NOR";1969;W;W40;NA;"01:08:08";"NA";42;68.1333;NA
21k;complete;NA;19252;5645;NA;NA;"NA";"DEU";1964;M;M45;2613;"02:41:45";"03:00:19";47;161.75;180.3167
21k;10K;NA;NA;5645;NA;NA;"NA";"DEU";1964;M;M45;NA;"01:11:37";"NA";47;71.6167;NA
21k;complete;NA;19253;F1789;NA;NA;"NA";"DEU";1991;W;WH;1076;"02:41:46";"03:00:20";20;161.7667;180.3333
21k;10K;NA;NA;F1789;NA;NA;"NA";"DEU";1991;W;WH;NA;"01:11:38";"NA";20;71.6333;NA
21k;complete;NA;19254;F1737;NA;NA;"NA";"DEU";1967;W;W40;954;"02:41:47";"03:08:09";44;161.7833;188.15
21k;10K;NA;NA;F1737;NA;NA;"NA";"DEU";1967;W;W40;NA;"01:11:24";"NA";44;71.4;NA
21k;complete;NA;19255;F7067;NA;NA;"NA";"DNK";1963;W;W45;1080;"02:41:48";"02:59:13";48;161.8;179.2167
21k;10K;NA;NA;F7067;NA;NA;"NA";"DNK";1963;W;W45;NA;"01:12:53";"NA";48;72.8833;NA
21k;complete;NA;19256;12597;NA;NA;"Nvt";"NLD";1950;M;M60;450;"02:41:49";"03:00:05";61;161.8167;180.0833
21k;10K;NA;NA;12597;NA;NA;"Nvt";"NLD";1950;M;M60;NA;"01:10:20";"NA";61;70.3333;NA
21k;complete;NA;19257;F7783;NA;NA;"NA";"DEU";1968;W;W40;955;"02:41:50";"03:02:33";43;161.8333;182.55
21k;10K;NA;NA;F7783;NA;NA;"NA";"DEU";1968;W;W40;NA;"01:13:35";"NA";43;73.5833;NA
21k;complete;NA;19258;F6224;NA;NA;"Jogmap";"DEU";1956;W;W55;284;"02:41:54";"03:02:21";55;161.9;182.35
